Sale_ID,Customer_ID,Promotion_ID,Total,Payment,Date_ID,Product_line_ID,Quantity,Unit_Price
373-88-1424,CUST949,2,188.0025,Ewallet,306,6,5,35.81
373-88-1424,CUST949,2,188.0025,Ewallet,901,6,5,35.81
373-88-1424,CUST949,2,188.0025,Ewallet,51,6,5,35.81
373-88-1424,CUST949,2,188.0025,Ewallet,956,6,5,35.81
214-30-2776,CUST970,0,181.0725,Credit card,553,6,5,34.49
214-30-2776,CUST970,0,181.0725,Credit card,137,6,5,34.49
374-38-5555,CUST986,2,334.4775,Ewallet,781,6,5,63.71
374-38-5555,CUST986,2,334.4775,Ewallet,384,6,5,63.71
374-38-5555,CUST986,2,334.4775,Ewallet,579,6,5,63.71
374-38-5555,CUST986,2,334.4775,Ewallet,683,6,5,63.71
374-38-5555,CUST986,2,334.4775,Ewallet,665,6,5,63.71
886-18-2897,CUST991,0,296.94,Credit card,590,6,5,56.56
355-53-5943,CUST007,2,433.692,Ewallet,290,1,6,68.84
355-53-5943,CUST007,2,433.692,Ewallet,493,1,6,68.84
355-53-5943,CUST007,2,433.692,Ewallet,193,1,6,68.84
355-53-5943,CUST007,2,433.692,Ewallet,966,1,6,68.84
355-53-5943,CUST007,2,433.692,Ewallet,39,1,6,68.84
299-46-1805,CUST016,0,590.436,Cash,189,1,6,93.72
299-46-1805,CUST016,0,590.436,Cash,604,1,6,93.72
299-46-1805,CUST016,0,590.436,Cash,188,1,6,93.72
765-26-6951,CUST018,0,457.443,Credit card,240,1,6,72.61
765-26-6951,CUST018,0,457.443,Credit card,414,1,6,72.61
765-26-6951,CUST018,0,457.443,Credit card,352,1,6,72.61
765-26-6951,CUST018,0,457.443,Credit card,845,1,6,72.61
765-26-6951,CUST018,0,457.443,Credit card,450,1,6,72.61
354-25-5821,CUST043,0,435.456,Cash,373,1,6,69.12
354-25-5821,CUST043,0,435.456,Cash,967,1,6,69.12
354-25-5821,CUST043,0,435.456,Cash,417,1,6,69.12
669-54-1719,CUST049,0,119.259,Credit card,234,1,6,18.93
669-54-1719,CUST049,0,119.259,Credit card,79,1,6,18.93
669-54-1719,CUST049,0,119.259,Credit card,569,1,6,18.93
669-54-1719,CUST049,0,119.259,Credit card,564,1,6,18.93
669-54-1719,CUST049,0,119.259,Credit card,835,1,6,18.93
120-06-4233,CUST060,0,192.843,Cash,992,1,6,30.61
120-06-4233,CUST060,0,192.843,Cash,832,1,6,30.61
120-06-4233,CUST060,0,192.843,Cash,568,1,6,30.61
120-06-4233,CUST060,0,192.843,Cash,35,1,6,30.61
120-06-4233,CUST060,0,192.843,Cash,801,1,6,30.61
803-83-5989,CUST062,5,351.099,Ewallet,589,1,6,55.73
803-83-5989,CUST062,5,351.099,Ewallet,282,1,6,55.73
109-28-2512,CUST068,3,614.943,Ewallet,146,1,6,97.61
109-28-2512,CUST068,3,614.943,Ewallet,339,1,6,97.61
841-35-6630,CUST074,0,478.233,Cash,404,1,6,75.91
841-35-6630,CUST074,0,478.233,Cash,198,1,6,75.91
841-35-6630,CUST074,0,478.233,Cash,848,1,6,75.91
841-35-6630,CUST074,0,478.233,Cash,412,1,6,75.91
841-35-6630,CUST074,0,478.233,Cash,174,1,6,75.91
870-72-4431,CUST081,0,624.897,Credit card,322,1,6,99.19
870-72-4431,CUST081,0,624.897,Credit card,1000,1,6,99.19
870-72-4431,CUST081,0,624.897,Credit card,74,1,6,99.19
870-72-4431,CUST081,0,624.897,Credit card,653,1,6,99.19
318-68-5053,CUST090,3,485.037,Cash,593,1,6,76.99
318-68-5053,CUST090,3,485.037,Cash,127,1,6,76.99
318-68-5053,CUST090,3,485.037,Cash,5,1,6,76.99
318-68-5053,CUST090,3,485.037,Cash,409,1,6,76.99
871-39-9221,CUST098,0,78.435,Cash,982,1,6,12.45
871-39-9221,CUST098,0,78.435,Cash,147,1,6,12.45
871-39-9221,CUST098,0,78.435,Cash,709,1,6,12.45
871-39-9221,CUST098,0,78.435,Cash,898,1,6,12.45
733-01-9107,CUST100,5,521.01,Cash,196,1,6,82.7
212-62-1842,CUST104,0,367.038,Cash,839,1,6,58.26
212-62-1842,CUST104,0,367.038,Cash,366,1,6,58.26
212-62-1842,CUST104,0,367.038,Cash,323,1,6,58.26
212-62-1842,CUST104,0,367.038,Cash,878,1,6,58.26
212-62-1842,CUST104,0,367.038,Cash,946,1,6,58.26
628-34-3388,CUST107,2,172.494,Credit card,194,1,6,27.38
628-34-3388,CUST107,2,172.494,Credit card,40,1,6,27.38
628-34-3388,CUST107,2,172.494,Credit card,47,1,6,27.38
630-74-5166,CUST108,0,391.419,Cash,138,1,6,62.13
802-70-5316,CUST132,0,580.419,Cash,871,1,6,92.13
802-70-5316,CUST132,0,580.419,Cash,56,1,6,92.13
802-70-5316,CUST132,0,580.419,Cash,734,1,6,92.13
590-83-4591,CUST134,3,550.935,Credit card,811,1,6,87.45
590-83-4591,CUST134,3,550.935,Credit card,971,1,6,87.45
590-83-4591,CUST134,3,550.935,Credit card,562,1,6,87.45
483-71-1164,CUST135,0,512.19,Ewallet,432,1,6,81.3
483-71-1164,CUST135,0,512.19,Ewallet,778,1,6,81.3
483-71-1164,CUST135,0,512.19,Ewallet,782,1,6,81.3
354-39-5160,CUST138,0,216.846,Cash,906,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,691,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,869,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,326,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,204,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,172,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,123,1,6,34.42
354-39-5160,CUST138,0,216.846,Cash,46,1,6,34.42
239-10-7476,CUST145,0,491.085,Ewallet,427,1,6,77.95
239-10-7476,CUST145,0,491.085,Ewallet,425,1,6,77.95
239-10-7476,CUST145,0,491.085,Ewallet,872,1,6,77.95
458-41-1477,CUST146,0,291.438,Credit card,70,1,6,46.26
458-41-1477,CUST146,0,291.438,Credit card,804,1,6,46.26
458-41-1477,CUST146,0,291.438,Credit card,688,1,6,46.26
214-17-6927,CUST154,0,103.824,Ewallet,475,1,6,16.48
214-17-6927,CUST154,0,103.824,Ewallet,497,1,6,16.48
214-17-6927,CUST154,0,103.824,Ewallet,463,1,6,16.48
423-57-2993,CUST160,5,588.357,Ewallet,50,1,6,93.39
423-57-2993,CUST160,5,588.357,Ewallet,962,1,6,93.39
423-57-2993,CUST160,5,588.357,Ewallet,238,1,6,93.39
423-57-2993,CUST160,5,588.357,Ewallet,424,1,6,93.39
423-57-2993,CUST160,5,588.357,Ewallet,644,1,6,93.39
423-57-2993,CUST160,5,588.357,Ewallet,915,1,6,93.39
796-32-9050,CUST169,2,323.064,Cash,877,1,6,51.28
796-32-9050,CUST169,2,323.064,Cash,648,1,6,51.28
796-32-9050,CUST169,2,323.064,Cash,958,1,6,51.28
796-32-9050,CUST169,2,323.064,Cash,791,1,6,51.28
796-32-9050,CUST169,2,323.064,Cash,68,1,6,51.28
608-27-6295,CUST174,0,333.207,Credit card,621,2,6,52.89
608-27-6295,CUST174,0,333.207,Credit card,244,2,6,52.89
608-27-6295,CUST174,0,333.207,Credit card,527,2,6,52.89
608-27-6295,CUST174,0,333.207,Credit card,733,2,6,52.89
608-27-6295,CUST174,0,333.207,Credit card,85,2,6,52.89
407-63-8975,CUST179,0,465.444,Ewallet,669,2,6,73.88
407-63-8975,CUST179,0,465.444,Ewallet,516,2,6,73.88
407-63-8975,CUST179,0,465.444,Ewallet,907,2,6,73.88
407-63-8975,CUST179,0,465.444,Ewallet,418,2,6,73.88
407-63-8975,CUST179,0,465.444,Ewallet,707,2,6,73.88
606-80-4905,CUST201,3,120.645,Credit card,11,2,6,19.15
606-80-4905,CUST201,3,120.645,Credit card,745,2,6,19.15
606-80-4905,CUST201,3,120.645,Credit card,333,2,6,19.15
606-80-4905,CUST201,3,120.645,Credit card,708,2,6,19.15
239-36-3640,CUST221,0,285.705,Ewallet,963,2,6,45.35
239-36-3640,CUST221,0,285.705,Ewallet,566,2,6,45.35
239-36-3640,CUST221,0,285.705,Ewallet,583,2,6,45.35
239-36-3640,CUST221,0,285.705,Ewallet,584,2,6,45.35
239-36-3640,CUST221,0,285.705,Ewallet,537,2,6,45.35
466-61-5506,CUST229,0,571.41,Cash,281,2,6,90.7
466-61-5506,CUST229,0,571.41,Cash,771,2,6,90.7
466-61-5506,CUST229,0,571.41,Cash,48,2,6,90.7
466-61-5506,CUST229,0,571.41,Cash,468,2,6,90.7
729-09-9681,CUST258,1,163.233,Ewallet,109,2,6,25.91
729-09-9681,CUST258,1,163.233,Ewallet,513,2,6,25.91
477-24-6490,CUST275,0,628.173,Ewallet,73,2,6,99.71
477-24-6490,CUST275,0,628.173,Ewallet,357,2,6,99.71
667-92-0055,CUST284,0,628.929,Ewallet,674,2,6,99.83
744-02-5987,CUST298,0,493.794,Ewallet,255,2,6,78.38
744-02-5987,CUST298,0,493.794,Ewallet,831,2,6,78.38
744-02-5987,CUST298,0,493.794,Ewallet,502,2,6,78.38
744-02-5987,CUST298,0,493.794,Ewallet,208,2,6,78.38
744-02-5987,CUST298,0,493.794,Ewallet,14,2,6,78.38
532-59-7201,CUST311,0,503.559,Cash,391,2,6,79.93
372-94-8041,CUST323,5,96.138,Ewallet,361,2,6,15.26
372-94-8041,CUST323,5,96.138,Ewallet,534,2,6,15.26
372-94-8041,CUST323,5,96.138,Ewallet,642,2,6,15.26
746-54-5508,CUST325,2,135.576,Credit card,531,2,6,21.52
746-54-5508,CUST325,2,135.576,Credit card,978,2,6,21.52
746-54-5508,CUST325,2,135.576,Credit card,158,2,6,21.52
692-27-8933,CUST338,0,365.085,Cash,254,2,6,57.95
462-67-9126,CUST364,0,461.286,Cash,712,3,6,73.22
462-67-9126,CUST364,0,461.286,Cash,233,3,6,73.22
730-70-9830,CUST373,1,441.693,Ewallet,24,3,6,70.11
730-70-9830,CUST373,1,441.693,Ewallet,903,3,6,70.11
730-70-9830,CUST373,1,441.693,Ewallet,617,3,6,70.11
730-70-9830,CUST373,1,441.693,Ewallet,140,3,6,70.11
382-25-8917,CUST374,0,265.104,Cash,464,3,6,42.08
382-25-8917,CUST374,0,265.104,Cash,382,3,6,42.08
382-25-8917,CUST374,0,265.104,Cash,598,3,6,42.08
382-25-8917,CUST374,0,265.104,Cash,810,3,6,42.08
689-16-9784,CUST387,0,294.651,Cash,734,3,6,46.77
689-16-9784,CUST387,0,294.651,Cash,56,3,6,46.77
689-16-9784,CUST387,0,294.651,Cash,871,3,6,46.77
793-10-3222,CUST399,0,258.678,Credit card,854,3,6,41.06
793-10-3222,CUST399,0,258.678,Credit card,212,3,6,41.06
793-10-3222,CUST399,0,258.678,Credit card,170,3,6,41.06
793-10-3222,CUST399,0,258.678,Credit card,257,3,6,41.06
793-10-3222,CUST399,0,258.678,Credit card,548,3,6,41.06
110-05-6330,CUST401,0,248.409,Credit card,23,3,6,39.43
110-05-6330,CUST401,0,248.409,Credit card,649,3,6,39.43
110-05-6330,CUST401,0,248.409,Credit card,942,3,6,39.43
459-50-7686,CUST433,0,147.798,Ewallet,481,3,6,23.46
459-50-7686,CUST433,0,147.798,Ewallet,178,3,6,23.46
345-08-4992,CUST438,0,214.137,Credit card,843,3,6,33.99
345-08-4992,CUST438,0,214.137,Credit card,949,3,6,33.99
345-08-4992,CUST438,0,214.137,Credit card,532,3,6,33.99
345-08-4992,CUST438,0,214.137,Credit card,37,3,6,33.99
345-08-4992,CUST438,0,214.137,Credit card,928,3,6,33.99
891-01-7034,CUST451,0,470.673,Cash,591,3,6,74.71
891-01-7034,CUST451,0,470.673,Cash,796,3,6,74.71
891-01-7034,CUST451,0,470.673,Cash,62,3,6,74.71
891-01-7034,CUST451,0,470.673,Cash,372,3,6,74.71
744-09-5786,CUST452,0,138.663,Cash,83,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,232,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,509,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,751,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,514,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,474,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,270,3,6,22.01
744-09-5786,CUST452,0,138.663,Cash,969,3,6,22.01
554-53-3790,CUST468,0,233.226,Cash,670,3,6,37.02
554-53-3790,CUST468,0,233.226,Cash,957,3,6,37.02
554-53-3790,CUST468,0,233.226,Cash,388,3,6,37.02
554-53-3790,CUST468,0,233.226,Cash,636,3,6,37.02
554-53-3790,CUST468,0,233.226,Cash,787,3,6,37.02
767-05-1286,CUST471,0,527.751,Ewallet,947,3,6,83.77
767-05-1286,CUST471,0,527.751,Ewallet,760,3,6,83.77
767-05-1286,CUST471,0,527.751,Ewallet,529,3,6,83.77
767-05-1286,CUST471,0,527.751,Ewallet,596,3,6,83.77
767-05-1286,CUST471,0,527.751,Ewallet,881,3,6,83.77
862-59-8517,CUST498,0,568.512,Cash,260,3,6,90.24
862-59-8517,CUST498,0,568.512,Cash,627,3,6,90.24
862-59-8517,CUST498,0,568.512,Cash,199,3,6,90.24
862-59-8517,CUST498,0,568.512,Cash,506,3,6,90.24
862-17-9201,CUST508,0,529.515,Credit card,79,3,6,84.05
862-17-9201,CUST508,0,529.515,Credit card,234,3,6,84.05
862-17-9201,CUST508,0,529.515,Credit card,564,3,6,84.05
862-17-9201,CUST508,0,529.515,Credit card,569,3,6,84.05
862-17-9201,CUST508,0,529.515,Credit card,835,3,6,84.05
602-80-9671,CUST510,1,100.485,Credit card,135,3,6,15.95
602-80-9671,CUST510,1,100.485,Credit card,525,3,6,15.95
602-80-9671,CUST510,1,100.485,Credit card,449,3,6,15.95
602-80-9671,CUST510,1,100.485,Credit card,245,3,6,15.95
602-80-9671,CUST510,1,100.485,Credit card,747,3,6,15.95
602-80-9671,CUST510,1,100.485,Credit card,647,3,6,15.95
451-28-5717,CUST522,3,523.971,Cash,368,4,6,83.17
451-28-5717,CUST522,3,523.971,Cash,538,4,6,83.17
451-28-5717,CUST522,3,523.971,Cash,599,4,6,83.17
451-28-5717,CUST522,3,523.971,Cash,439,4,6,83.17
451-28-5717,CUST522,3,523.971,Cash,908,4,6,83.17
609-81-8548,CUST523,0,235.872,Credit card,298,4,6,37.44
609-81-8548,CUST523,0,235.872,Credit card,914,4,6,37.44
609-81-8548,CUST523,0,235.872,Credit card,741,4,6,37.44
609-81-8548,CUST523,0,235.872,Credit card,795,4,6,37.44
534-01-4457,CUST525,0,514.773,Credit card,365,4,6,81.71
534-01-4457,CUST525,0,514.773,Credit card,467,4,6,81.71
534-01-4457,CUST525,0,514.773,Credit card,519,4,6,81.71
287-83-1405,CUST531,0,160.209,Ewallet,637,4,6,25.43
287-83-1405,CUST531,0,160.209,Ewallet,3,4,6,25.43
287-83-1405,CUST531,0,160.209,Ewallet,700,4,6,25.43
287-83-1405,CUST531,0,160.209,Ewallet,156,4,6,25.43
287-83-1405,CUST531,0,160.209,Ewallet,730,4,6,25.43
358-88-9262,CUST540,0,551.124,Ewallet,501,4,6,87.48
358-88-9262,CUST540,0,551.124,Ewallet,327,4,6,87.48
243-47-2663,CUST544,0,118.251,Credit card,664,4,6,18.77
243-47-2663,CUST544,0,118.251,Credit card,935,4,6,18.77
243-47-2663,CUST544,0,118.251,Credit card,278,4,6,18.77
243-47-2663,CUST544,0,118.251,Credit card,53,4,6,18.77
243-47-2663,CUST544,0,118.251,Credit card,717,4,6,18.77
213-32-1216,CUST550,0,416.178,Cash,311,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,954,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,297,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,97,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,884,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,2,4,6,66.06
213-32-1216,CUST550,0,416.178,Cash,673,4,6,66.06
399-69-4630,CUST554,0,139.923,Credit card,49,4,6,22.21
399-69-4630,CUST554,0,139.923,Credit card,93,4,6,22.21
712-39-0363,CUST559,1,262.458,Ewallet,753,4,6,41.66
712-39-0363,CUST559,1,262.458,Ewallet,974,4,6,41.66
712-39-0363,CUST559,1,262.458,Ewallet,867,4,6,41.66
712-39-0363,CUST559,1,262.458,Ewallet,360,4,6,41.66
760-90-2357,CUST564,0,469.413,Ewallet,197,4,6,74.51
760-90-2357,CUST564,0,469.413,Ewallet,693,4,6,74.51
760-90-2357,CUST564,0,469.413,Ewallet,546,4,6,74.51
302-15-2162,CUST591,0,293.139,Credit card,853,4,6,46.53
302-15-2162,CUST591,0,293.139,Credit card,451,4,6,46.53
302-15-2162,CUST591,0,293.139,Credit card,217,4,6,46.53
302-15-2162,CUST591,0,293.139,Credit card,43,4,6,46.53
642-30-6693,CUST604,0,343.413,Ewallet,202,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,790,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,395,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,692,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,331,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,312,4,6,54.51
642-30-6693,CUST604,0,343.413,Ewallet,508,4,6,54.51
327-40-9673,CUST617,0,457.38,Cash,675,4,6,72.6
327-40-9673,CUST617,0,457.38,Cash,289,4,6,72.6
327-40-9673,CUST617,0,457.38,Cash,303,4,6,72.6
327-40-9673,CUST617,0,457.38,Cash,309,4,6,72.6
828-46-6863,CUST619,0,620.739,Credit card,38,4,6,98.53
828-46-6863,CUST619,0,620.739,Credit card,321,4,6,98.53
641-96-3695,CUST620,0,273.798,Ewallet,235,4,6,43.46
641-96-3695,CUST620,0,273.798,Ewallet,714,4,6,43.46
641-96-3695,CUST620,0,273.798,Ewallet,640,4,6,43.46
778-89-7974,CUST647,0,442.323,Cash,470,4,6,70.21
778-89-7974,CUST647,0,442.323,Cash,456,4,6,70.21
563-47-4072,CUST652,0,351.603,Cash,232,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,751,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,509,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,474,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,969,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,514,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,83,4,6,55.81
563-47-4072,CUST652,0,351.603,Cash,270,4,6,55.81
725-67-2480,CUST663,0,370.125,Credit card,22,4,6,58.75
725-67-2480,CUST663,0,370.125,Credit card,931,4,6,58.75
725-67-2480,CUST663,0,370.125,Credit card,690,4,6,58.75
408-66-6712,CUST669,0,300.573,Ewallet,118,4,6,47.71
408-66-6712,CUST669,0,300.573,Ewallet,521,4,6,47.71
408-66-6712,CUST669,0,300.573,Ewallet,541,4,6,47.71
130-67-4723,CUST680,5,305.55,Ewallet,939,5,6,48.5
130-67-4723,CUST680,5,305.55,Ewallet,678,5,6,48.5
130-67-4723,CUST680,5,305.55,Ewallet,222,5,6,48.5
370-96-0655,CUST683,1,310.716,Ewallet,140,5,6,49.32
370-96-0655,CUST683,1,310.716,Ewallet,24,5,6,49.32
370-96-0655,CUST683,1,310.716,Ewallet,903,5,6,49.32
370-96-0655,CUST683,1,310.716,Ewallet,617,5,6,49.32
510-79-0415,CUST685,0,145.404,Ewallet,364,5,6,23.08
510-79-0415,CUST685,0,145.404,Ewallet,63,5,6,23.08
510-79-0415,CUST685,0,145.404,Ewallet,814,5,6,23.08
510-79-0415,CUST685,0,145.404,Ewallet,273,5,6,23.08
786-94-2700,CUST711,0,507.906,Cash,546,5,6,80.62
786-94-2700,CUST711,0,507.906,Cash,693,5,6,80.62
786-94-2700,CUST711,0,507.906,Cash,197,5,6,80.62
821-14-9046,CUST720,0,110.124,Credit card,717,5,6,17.48
821-14-9046,CUST720,0,110.124,Credit card,53,5,6,17.48
821-14-9046,CUST720,0,110.124,Credit card,664,5,6,17.48
821-14-9046,CUST720,0,110.124,Credit card,278,5,6,17.48
821-14-9046,CUST720,0,110.124,Credit card,935,5,6,17.48
406-46-7107,CUST758,0,608.076,Cash,125,5,6,96.52
406-46-7107,CUST758,0,608.076,Cash,473,5,6,96.52
406-46-7107,CUST758,0,608.076,Cash,445,5,6,96.52
388-76-2555,CUST768,0,86.247,Cash,959,5,6,13.69
388-76-2555,CUST768,0,86.247,Cash,346,5,6,13.69
388-76-2555,CUST768,0,86.247,Cash,116,5,6,13.69
388-76-2555,CUST768,0,86.247,Cash,520,5,6,13.69
388-76-2555,CUST768,0,86.247,Cash,913,5,6,13.69
886-54-6089,CUST770,0,72.009,Cash,427,5,6,11.43
886-54-6089,CUST770,0,72.009,Cash,872,5,6,11.43
886-54-6089,CUST770,0,72.009,Cash,425,5,6,11.43
751-15-6198,CUST801,0,144.963,Ewallet,251,5,6,23.01
751-15-6198,CUST801,0,144.963,Ewallet,631,5,6,23.01
751-15-6198,CUST801,0,144.963,Ewallet,448,5,6,23.01
751-15-6198,CUST801,0,144.963,Ewallet,30,5,6,23.01
670-71-7306,CUST838,5,281.169,Credit card,50,6,6,44.63
670-71-7306,CUST838,5,281.169,Credit card,644,6,6,44.63
670-71-7306,CUST838,5,281.169,Credit card,424,6,6,44.63
670-71-7306,CUST838,5,281.169,Credit card,962,6,6,44.63
670-71-7306,CUST838,5,281.169,Credit card,238,6,6,44.63
670-71-7306,CUST838,5,281.169,Credit card,915,6,6,44.63
271-77-8740,CUST840,0,184.086,Ewallet,731,6,6,29.22
271-77-8740,CUST840,0,184.086,Ewallet,783,6,6,29.22
271-77-8740,CUST840,0,184.086,Ewallet,820,6,6,29.22
271-77-8740,CUST840,0,184.086,Ewallet,597,6,6,29.22
125-45-2293,CUST850,0,624.33,Cash,53,6,6,99.1
125-45-2293,CUST850,0,624.33,Cash,278,6,6,99.1
125-45-2293,CUST850,0,624.33,Cash,717,6,6,99.1
125-45-2293,CUST850,0,624.33,Cash,664,6,6,99.1
125-45-2293,CUST850,0,624.33,Cash,935,6,6,99.1
234-36-2483,CUST859,0,362.817,Cash,401,6,6,57.59
166-19-2553,CUST874,1,561.078,Cash,551,6,6,89.06
166-19-2553,CUST874,1,561.078,Cash,844,6,6,89.06
166-19-2553,CUST874,1,561.078,Cash,912,6,6,89.06
166-19-2553,CUST874,1,561.078,Cash,960,6,6,89.06
291-55-6563,CUST884,3,216.846,Ewallet,103,6,6,34.42
291-55-6563,CUST884,3,216.846,Ewallet,752,6,6,34.42
291-55-6563,CUST884,3,216.846,Ewallet,247,6,6,34.42
291-55-6563,CUST884,3,216.846,Ewallet,224,6,6,34.42
811-35-1094,CUST895,5,317.835,Credit card,231,6,6,50.45
811-35-1094,CUST895,5,317.835,Credit card,926,6,6,50.45
811-35-1094,CUST895,5,317.835,Credit card,930,6,6,50.45
811-35-1094,CUST895,5,317.835,Credit card,970,6,6,50.45
811-35-1094,CUST895,5,317.835,Credit card,656,6,6,50.45
811-35-1094,CUST895,5,317.835,Credit card,241,6,6,50.45
409-49-6995,CUST898,0,297.801,Cash,825,6,6,47.27
717-96-4189,CUST916,0,223.587,Cash,506,6,6,35.49
717-96-4189,CUST916,0,223.587,Cash,199,6,6,35.49
717-96-4189,CUST916,0,223.587,Cash,627,6,6,35.49
717-96-4189,CUST916,0,223.587,Cash,260,6,6,35.49
181-82-6255,CUST922,0,103.131,Cash,985,6,6,16.37
181-82-6255,CUST922,0,103.131,Cash,645,6,6,16.37
457-12-0244,CUST925,2,221.886,Ewallet,96,6,6,35.22
457-12-0244,CUST925,2,221.886,Ewallet,328,6,6,35.22
457-12-0244,CUST925,2,221.886,Ewallet,80,6,6,35.22
641-62-7288,CUST931,0,629.496,Ewallet,733,6,6,99.92
641-62-7288,CUST931,0,629.496,Ewallet,85,6,6,99.92
641-62-7288,CUST931,0,629.496,Ewallet,244,6,6,99.92
641-62-7288,CUST931,0,629.496,Ewallet,621,6,6,99.92
641-62-7288,CUST931,0,629.496,Ewallet,527,6,6,99.92
501-61-1753,CUST935,0,397.845,Ewallet,354,6,6,63.15
501-61-1753,CUST935,0,397.845,Ewallet,861,6,6,63.15
501-61-1753,CUST935,0,397.845,Ewallet,932,6,6,63.15
500-02-2261,CUST940,0,360.927,Ewallet,292,6,6,57.29
500-02-2261,CUST940,0,360.927,Ewallet,909,6,6,57.29
500-02-2261,CUST940,0,360.927,Ewallet,993,6,6,57.29
200-40-6154,CUST955,0,415.233,Cash,268,6,6,65.91
200-40-6154,CUST955,0,415.233,Cash,937,6,6,65.91
430-02-3888,CUST958,0,289.926,Cash,521,6,6,46.02
430-02-3888,CUST958,0,289.926,Cash,541,6,6,46.02
430-02-3888,CUST958,0,289.926,Cash,118,6,6,46.02
518-71-6847,CUST978,0,167.58,Ewallet,669,6,6,26.6
518-71-6847,CUST978,0,167.58,Ewallet,907,6,6,26.6
518-71-6847,CUST978,0,167.58,Ewallet,516,6,6,26.6
518-71-6847,CUST978,0,167.58,Ewallet,418,6,6,26.6
518-71-6847,CUST978,0,167.58,Ewallet,707,6,6,26.6
750-67-8428,CUST001,1,548.9715,Ewallet,556,1,7,74.69
750-67-8428,CUST001,1,548.9715,Ewallet,654,1,7,74.69
750-67-8428,CUST001,1,548.9715,Ewallet,446,1,7,74.69
750-67-8428,CUST001,1,548.9715,Ewallet,383,1,7,74.69
750-67-8428,CUST001,1,548.9715,Ewallet,739,1,7,74.69
631-41-3108,CUST003,0,340.5255,Credit card,217,1,7,46.33
631-41-3108,CUST003,0,340.5255,Credit card,43,1,7,46.33
631-41-3108,CUST003,0,340.5255,Credit card,853,1,7,46.33
631-41-3108,CUST003,0,340.5255,Credit card,451,1,7,46.33
373-73-7910,CUST005,1,634.3785,Ewallet,917,1,7,86.31
373-73-7910,CUST005,1,634.3785,Ewallet,99,1,7,86.31
373-73-7910,CUST005,1,634.3785,Ewallet,145,1,7,86.31
373-73-7910,CUST005,1,634.3785,Ewallet,491,1,7,86.31
373-73-7910,CUST005,1,634.3785,Ewallet,28,1,7,86.31
699-14-3026,CUST006,0,627.6165,Ewallet,373,1,7,85.39
699-14-3026,CUST006,0,627.6165,Ewallet,417,1,7,85.39
699-14-3026,CUST006,0,627.6165,Ewallet,967,1,7,85.39
656-95-9349,CUST017,0,506.6355,Credit card,314,1,7,68.93
326-78-5178,CUST051,0,671.79,Cash,302,1,7,91.4
326-78-5178,CUST051,0,671.79,Cash,153,1,7,91.4
730-50-9884,CUST086,0,610.491,Ewallet,695,1,7,83.06
730-50-9884,CUST086,0,610.491,Ewallet,830,1,7,83.06
730-50-9884,CUST086,0,610.491,Ewallet,980,1,7,83.06
730-50-9884,CUST086,0,610.491,Ewallet,924,1,7,83.06
730-50-9884,CUST086,0,610.491,Ewallet,833,1,7,83.06
633-44-8566,CUST088,0,362.943,Credit card,816,1,7,49.38
633-44-8566,CUST088,0,362.943,Credit card,772,1,7,49.38
633-44-8566,CUST088,0,362.943,Credit card,394,1,7,49.38
873-51-0671,CUST093,0,161.553,Ewallet,490,1,7,21.98
873-51-0671,CUST093,0,161.553,Ewallet,933,1,7,21.98
873-51-0671,CUST093,0,161.553,Ewallet,696,1,7,21.98
873-51-0671,CUST093,0,161.553,Ewallet,161,1,7,21.98
716-39-1409,CUST105,0,223.0725,Cash,505,1,7,30.35
716-39-1409,CUST105,0,223.0725,Cash,143,1,7,30.35
716-39-1409,CUST105,0,223.0725,Cash,896,1,7,30.35
227-78-1148,CUST113,0,535.374,Cash,55,1,7,72.84
227-78-1148,CUST113,0,535.374,Cash,922,1,7,72.84
227-78-1148,CUST113,0,535.374,Cash,578,1,7,72.84
