Sale_ID,Date,Customer_ID,Total,Payment,Promotion_ID
399-69-4630,2019-07-15,CUST554,139.923,Credit card,0
811-03-8790,2019-07-19,CUST675,477.54,Credit card,0
656-16-1063,2019-07-20,CUST214,146.223,Credit card,0
214-30-2776,2019-07-21,CUST970,181.0725,Credit card,0
610-46-4100,2019-07-22,CUST637,212.7825,Credit card,0
873-14-6353,2019-07-24,CUST871,182.427,Credit card,0
730-61-8757,2019-07-24,CUST329,214.746,Credit card,0
889-04-9723,2019-07-26,CUST356,374.388,Credit card,0
390-80-5128,2019-07-26,CUST446,20.1075,Credit card,0
793-10-3222,2019-07-28,CUST399,258.678,Credit card,0
759-98-4285,2019-07-28,CUST772,631.1445,Credit card,0
837-55-7229,2019-07-28,CUST435,49.812,Credit card,0
449-27-2918,2019-07-29,CUST450,41.076,Credit card,0
110-05-6330,2019-07-29,CUST401,248.409,Credit card,0
869-11-3082,2019-07-30,CUST819,403.872,Credit card,0
632-90-0281,2019-07-30,CUST357,394.275,Credit card,0
430-53-4718,2019-08-01,CUST990,633.108,Credit card,3
700-81-1757,2019-08-05,CUST137,138.1275,Credit card,3
590-83-4591,2019-08-06,CUST134,550.935,Credit card,3
420-97-3340,2019-08-07,CUST621,225.792,Credit card,3
109-86-4363,2019-08-07,CUST825,441.588,Credit card,3
651-61-0874,2019-08-09,CUST402,194.124,Credit card,3
394-30-3170,2019-08-12,CUST442,742.812,Credit card,3
115-99-4379,2019-08-12,CUST353,402.2655,Credit card,3
851-98-3555,2019-08-12,CUST908,435.12,Credit card,3
782-95-9291,2019-08-12,CUST156,484.5225,Credit card,3
593-65-1552,2019-08-20,CUST190,293.202,Credit card,3
606-80-4905,2019-08-20,CUST201,120.645,Credit card,3
584-86-7256,2019-08-21,CUST152,254.016,Credit card,3
502-05-1910,2019-08-21,CUST476,205.317,Credit card,3
182-88-2763,2019-08-24,CUST635,251.7165,Credit card,3
301-81-8610,2019-08-24,CUST424,213.528,Credit card,3
731-81-9469,2019-08-24,CUST141,942.9,Credit card,3
843-01-4703,2019-08-24,CUST377,334.341,Credit card,3
778-71-5554,2019-08-27,CUST054,16.2015,Credit card,3
525-09-8450,2019-08-28,CUST762,757.365,Credit card,3
710-46-4433,2019-08-29,CUST457,731.43,Credit card,3
285-68-5083,2019-08-30,CUST061,77.931,Credit card,3
316-55-4634,2019-08-31,CUST172,420.2625,Credit card,3
541-48-8554,2019-09-02,CUST548,575.9775,Credit card,0
679-22-6530,2019-09-04,CUST670,85.302,Credit card,0
652-43-6591,2019-09-04,CUST756,817.236,Credit card,0
482-17-1179,2019-09-06,CUST718,37.611,Credit card,0
102-77-2261,2019-09-09,CUST777,480.0285,Credit card,0
729-46-7422,2019-09-10,CUST460,37.6845,Credit card,0
534-01-4457,2019-09-10,CUST525,514.773,Credit card,0
376-02-8238,2019-09-10,CUST245,788.508,Credit card,0
356-44-8813,2019-09-11,CUST556,118.062,Credit card,0
746-04-1077,2019-09-15,CUST971,888.615,Credit card,0
404-91-5964,2019-09-16,CUST786,548.163,Credit card,0
152-08-9985,2019-09-17,CUST094,608.202,Credit card,0
144-51-6085,2019-09-17,CUST269,297.108,Credit card,0
448-81-5016,2019-09-18,CUST242,125.517,Credit card,0
616-87-0016,2019-09-18,CUST434,702.219,Credit card,0
808-65-0703,2019-09-19,CUST267,148.974,Credit card,0
273-16-6619,2019-09-22,CUST023,69.72,Credit card,0
512-91-0811,2019-09-23,CUST095,94.2375,Credit card,0
439-54-7422,2019-09-24,CUST304,214.998,Credit card,0
866-99-7614,2019-09-25,CUST562,936.6,Credit card,0
672-51-8681,2019-01-13,CUST207,629.8425,Credit card,0
172-42-8274,2019-09-28,CUST966,80.367,Credit card,0
320-85-2052,2019-01-16,CUST682,36.5505,Credit card,0
827-44-5872,2019-09-29,CUST529,570.78,Credit card,0
732-67-5346,2019-09-29,CUST407,72.3975,Credit card,0
339-12-4827,2019-01-17,CUST537,77.658,Credit card,0
149-61-1929,2019-09-30,CUST631,673.995,Credit card,0
573-10-3877,2019-09-30,CUST302,40.9605,Credit card,0
887-42-0517,2019-09-30,CUST924,611.079,Credit card,0
744-16-7898,2019-10-01,CUST793,1022.385,Credit card,0
491-38-3499,2019-10-01,CUST660,58.2225,Credit card,0
126-54-1082,2019-10-01,CUST273,203.553,Credit card,0
416-17-9926,2019-01-19,CUST830,779.31,Credit card,0
191-29-0321,2019-10-02,CUST703,207.585,Credit card,0
668-90-8900,2019-10-02,CUST126,688.6215,Credit card,0
489-82-1237,2019-10-03,CUST946,690.018,Credit card,0
608-27-6295,2019-10-03,CUST174,333.207,Credit card,0
787-56-0757,2019-10-03,CUST084,337.512,Credit card,0
397-25-8725,2019-01-22,CUST928,374.409,Credit card,0
